layer,name,category,shapes,matrix_flops,scalar_flops,special_ops,weight_read_bytes,activation_read_bytes,activation_write_bytes,notes,repeats
aggregate; see repeats,moe.expert177.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert177.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert178.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert178.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert179.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert179.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert180.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert180.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert181.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert181.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert182.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert182.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert183.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert183.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert184.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert184.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert185.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert185.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert186.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert186.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert187.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert187.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert188.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert188.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert189.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert189.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert190.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert190.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert191.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert191.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert192.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert192.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert193.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert193.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert194.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert194.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert195.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert195.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert196.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert196.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert197.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert197.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert198.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert198.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert199.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert199.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert200.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert200.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert201.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert201.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
